snapshot_id,asset_id,as_of_date,asset_type,department,location,assigned_to,is_unassigned,asset_status,health_at_snapshot,age_years,warranty_days_remaining,open_issues_count,open_critical_or_high_issues,issues_opened_90d,maintenance_open_or_scheduled,maintenance_completed_365d,days_since_last_maintenance,rolling_error_count_30d,avg_cpu_temp_c,has_thermal_reading,reported_uptime_pct,risk_event_30d,risk_event_90d,label_horizon_days
AST-195_2024-06-04,AST-195,2024-06-04,Printer,Finance,Floor 5,Alice Tan,0,Active,Needs Attention,5.0,-1,1,0,1,2,2,169,10,-1.0,0,95.6,1,1,30
AST-264_2024-05-26,AST-264,2024-05-26,Laptop,Marketing,Floor 5,Ravi Kumar,0,Active,Fair,4.4,260,0,0,1,1,4,190,4,72.3,1,98.6,0,0,30
AST-280_2024-02-21,AST-280,2024-02-21,Laptop,IT,Floor 2,Unassigned,1,Active,Fair,1.0,114,4,1,2,0,2,101,6,51.6,1,99.7,0,1,30
AST-269_2024-04-02,AST-269,2024-04-02,Laptop,IT,Floor 2,Bob Lee,0,Active,Needs Attention,2.1,-1,4,3,2,2,4,131,5,80.7,1,95.5,1,1,30
AST-227_2024-05-14,AST-227,2024-05-14,Laptop,HR,Floor 1,Ravi Kumar,0,Active,Needs Attention,6.3,318,1,1,6,0,0,180,9,51.7,1,97.9,1,1,30
AST-180_2024-05-09,AST-180,2024-05-09,Desktop,HR,Floor 2,Kevin Wu,0,Active,Excellent,4.1,-1,3,0,3,0,0,197,1,83.5,1,95.3,0,0,30
AST-283_2024-02-17,AST-283,2024-02-17,Desktop,IT,Floor 5,Daniel Kim,0,Active,Needs Attention,6.3,596,3,2,4,2,2,61,10,72.0,1,98.2,1,1,30
AST-001_2024-05-13,AST-001,2024-05-13,Printer,Finance,Floor 3,Maria Lopez,0,Active,Excellent,1.4,-1,2,0,0,2,3,97,1,-1.0,0,95.7,1,1,30
AST-022_2024-02-20,AST-022,2024-02-20,Printer,Finance,Floor 4,Bob Lee,0,Active,Needs Attention,4.8,503,4,4,0,1,1,42,4,-1.0,0,94.9,1,1,30
AST-288_2024-05-27,AST-288,2024-05-27,Printer,HR,Floor 3,Daniel Kim,0,Active,Good,1.9,515,0,0,4,2,4,9,3,-1.0,0,97.8,1,1,30
AST-136_2024-01-25,AST-136,2024-01-25,Desktop,Sales,Floor 4,Unassigned,1,Active,Good,3.5,-1,3,0,0,0,1,188,2,60.8,1,98.7,0,0,30
AST-151_2024-03-24,AST-151,2024-03-24,Desktop,Marketing,Floor 5,Tom White,0,Active,Needs Attention,6.9,674,2,2,3,1,1,59,1,70.6,1,99.5,1,1,30
AST-071_2024-05-31,AST-071,2024-05-31,Desktop,IT,Floor 3,Emma Roy,0,Active,Needs Attention,4.8,-1,2,2,5,1,4,129,1,52.8,1,97.6,1,1,30
AST-211_2024-05-04,AST-211,2024-05-04,Desktop,Finance,Floor 4,Emma Roy,0,Active,Fair,4.2,-1,5,0,4,2,4,88,5,65.0,1,95.3,1,1,30
AST-179_2024-06-26,AST-179,2024-06-26,Laptop,IT,Floor 1,Emma Roy,0,Active,Needs Attention,4.3,734,5,2,5,0,2,96,3,69.5,1,100.0,1,1,30
AST-152_2024-04-30,AST-152,2024-04-30,Printer,Sales,Floor 2,Emma Roy,0,Active,Excellent,6.0,-1,1,1,4,1,5,152,1,-1.0,0,96.6,0,0,30
AST-063_2024-02-12,AST-063,2024-02-12,Desktop,Marketing,Floor 2,Unassigned,1,Active,Needs Attention,6.4,-1,3,2,0,2,3,52,1,68.1,1,98.5,1,1,30
AST-027_2024-03-29,AST-027,2024-03-29,Laptop,Finance,Floor 4,Unassigned,1,Active,Needs Attention,1.9,-1,5,4,4,2,5,128,4,55.3,1,96.6,1,1,30
AST-089_2024-04-06,AST-089,2024-04-06,Laptop,Marketing,Floor 1,Linda Park,0,Active,Needs Attention,5.8,-1,1,1,1,0,1,98,7,78.0,1,95.3,1,1,30
AST-067_2024-06-09,AST-067,2024-06-09,Printer,IT,Floor 2,Tom White,0,Active,Excellent,0.9,-1,0,0,5,0,3,139,0,-1.0,0,97.4,0,1,30
AST-119_2024-04-25,AST-119,2024-04-25,Printer,Sales,Floor 1,Kevin Wu,0,Active,Needs Attention,5.2,-1,4,2,6,1,4,7,8,-1.0,0,99.1,1,1,30
AST-069_2024-06-10,AST-069,2024-06-10,Laptop,IT,Floor 2,Sarah Lim,0,Active,Needs Attention,2.9,494,2,2,6,0,5,161,1,55.4,1,96.7,1,1,30
AST-070_2024-03-03,AST-070,2024-03-03,Desktop,IT,Floor 2,Ravi Kumar,0,Active,Needs Attention,3.9,-1,4,4,0,1,4,69,5,68.0,1,98.6,1,1,30
AST-091_2024-02-19,AST-091,2024-02-19,Desktop,HR,Floor 2,Ravi Kumar,0,Active,Needs Attention,4.7,423,3,2,3,0,3,76,2,60.4,1,97.7,1,1,30
AST-234_2024-04-03,AST-234,2024-04-03,Laptop,Marketing,Floor 5,Chris Tan,0,Active,Excellent,2.6,-1,3,1,3,0,0,85,1,64.1,1,94.2,0,0,30
AST-295_2024-03-14,AST-295,2024-03-14,Laptop,Sales,Floor 5,Daniel Kim,0,Active,Needs Attention,3.6,152,1,1,6,0,4,93,10,50.6,1,98.4,1,1,30
AST-067_2024-02-29,AST-067,2024-02-29,Printer,IT,Floor 4,Linda Park,0,Active,Needs Attention,1.9,-1,0,0,6,0,3,198,7,-1.0,0,97.1,1,1,30
AST-122_2024-05-22,AST-122,2024-05-22,Laptop,IT,Floor 2,John Smith,0,Active,Needs Attention,2.0,-1,2,1,4,1,5,115,7,84.4,1,95.3,1,1,30
AST-007_2024-01-20,AST-007,2024-01-20,Desktop,Finance,Floor 1,Ravi Kumar,0,Active,Excellent,4.8,-1,1,0,4,0,4,41,0,78.2,1,95.7,0,0,30
AST-185_2024-01-09,AST-185,2024-01-09,Printer,Finance,Floor 2,Linda Park,0,Active,Needs Attention,5.5,668,5,4,1,0,0,28,9,-1.0,0,99.8,1,1,30
AST-080_2024-06-16,AST-080,2024-06-16,Printer,IT,Floor 4,Alice Tan,0,Active,Needs Attention,5.7,-1,5,4,6,2,2,122,4,-1.0,0,99.9,1,1,30
AST-254_2024-05-16,AST-254,2024-05-16,Printer,HR,Floor 3,Chris Tan,0,Active,Needs Attention,1.6,-1,5,2,2,2,1,76,5,-1.0,0,97.9,1,1,30
AST-008_2024-02-26,AST-008,2024-02-26,Laptop,IT,Floor 5,Linda Park,0,Active,Fair,2.7,-1,3,1,2,2,2,13,6,78.8,1,99.9,1,1,30
AST-220_2024-02-27,AST-220,2024-02-27,Printer,Sales,Floor 4,Sarah Lim,0,Active,Excellent,5.3,-1,2,0,6,0,4,12,0,-1.0,0,97.5,0,1,30
AST-296_2024-06-18,AST-296,2024-06-18,Desktop,IT,Floor 5,Chris Tan,0,Active,Needs Attention,5.0,281,4,3,6,0,2,21,6,67.7,1,94.5,1,1,30
AST-292_2024-02-20,AST-292,2024-02-20,Printer,IT,Floor 2,Unassigned,1,Active,Excellent,2.7,-1,3,1,5,0,5,194,0,-1.0,0,96.0,0,1,30
AST-116_2024-05-10,AST-116,2024-05-10,Desktop,Sales,Floor 4,Tom White,0,Active,Fair,4.0,-1,1,0,4,2,0,67,4,79.5,1,94.6,1,1,30
AST-182_2024-03-08,AST-182,2024-03-08,Desktop,IT,Floor 2,Linda Park,0,Active,Needs Attention,3.6,456,0,0,1,1,0,76,9,79.8,1,97.5,1,1,30
AST-254_2024-02-23,AST-254,2024-02-23,Printer,HR,Floor 4,Bob Lee,0,Active,Needs Attention,6.1,437,1,0,0,0,4,24,9,-1.0,0,94.3,1,1,30
AST-250_2024-06-17,AST-250,2024-06-17,Laptop,Marketing,Floor 1,Ravi Kumar,0,Active,Needs Attention,0.5,522,0,0,1,2,5,170,9,81.8,1,94.2,1,1,30
AST-074_2024-02-29,AST-074,2024-02-29,Laptop,Finance,Floor 1,Alice Tan,0,Active,Needs Attention,5.3,-1,2,0,4,0,4,102,7,64.3,1,95.2,1,1,30
AST-038_2024-03-30,AST-038,2024-03-30,Desktop,HR,Floor 2,Unassigned,1,Active,Good,2.1,327,4,1,6,1,4,128,3,53.0,1,95.2,0,1,30
AST-041_2024-02-18,AST-041,2024-02-18,Desktop,Finance,Floor 1,Alice Tan,0,Active,Needs Attention,3.0,-1,4,2,2,1,2,68,6,82.0,1,95.7,1,1,30
AST-164_2024-04-13,AST-164,2024-04-13,Printer,HR,Floor 3,Chris Tan,0,Active,Good,3.4,-1,5,0,6,0,0,25,3,-1.0,0,99.4,0,1,30
AST-036_2024-01-26,AST-036,2024-01-26,Printer,Finance,Floor 5,Linda Park,0,Active,Needs Attention,0.5,372,1,1,1,2,4,56,7,-1.0,0,99.9,1,1,30
AST-003_2024-04-03,AST-003,2024-04-03,Printer,Marketing,Floor 4,Kevin Wu,0,Active,Fair,5.3,170,4,1,2,1,3,40,5,-1.0,0,95.4,0,1,30
AST-155_2024-02-15,AST-155,2024-02-15,Laptop,HR,Floor 5,Maria Lopez,0,Active,Needs Attention,3.9,759,5,2,4,1,5,75,9,64.6,1,97.1,1,1,30
AST-207_2024-03-27,AST-207,2024-03-27,Desktop,Finance,Floor 5,Alice Tan,0,Active,Needs Attention,1.1,-1,5,0,2,1,5,170,7,61.4,1,98.7,1,1,30
AST-269_2024-03-17,AST-269,2024-03-17,Laptop,IT,Floor 3,Unassigned,1,Active,Needs Attention,2.4,-1,5,5,3,0,4,197,4,65.2,1,98.3,1,1,30
AST-088_2024-05-07,AST-088,2024-05-07,Laptop,HR,Floor 1,Ravi Kumar,0,Active,Excellent,1.2,-1,1,0,3,2,2,89,0,74.9,1,97.2,1,1,30
AST-103_2024-02-16,AST-103,2024-02-16,Desktop,Marketing,Floor 5,Unassigned,1,Active,Excellent,3.7,-1,1,0,2,0,5,126,1,82.2,1,99.1,0,0,30
AST-062_2024-03-21,AST-062,2024-03-21,Printer,Sales,Floor 2,Ravi Kumar,0,Active,Needs Attention,4.8,541,4,3,1,1,4,190,9,-1.0,0,99.2,1,1,30
AST-144_2024-04-16,AST-144,2024-04-16,Laptop,HR,Floor 4,Ravi Kumar,0,Active,Fair,2.5,-1,5,0,1,1,4,195,4,71.1,1,95.2,0,1,30
AST-176_2024-05-22,AST-176,2024-05-22,Printer,Finance,Floor 3,Emma Roy,0,Active,Needs Attention,4.0,-1,3,0,2,2,1,184,7,-1.0,0,98.6,1,1,30
AST-295_2024-04-15,AST-295,2024-04-15,Laptop,Sales,Floor 3,Unassigned,1,Active,Good,6.5,-1,1,0,6,0,3,84,3,71.4,1,99.5,0,1,30
AST-284_2024-04-09,AST-284,2024-04-09,Laptop,HR,Floor 1,Bob Lee,0,Active,Needs Attention,3.3,567,5,3,6,2,4,95,10,62.3,1,97.6,1,1,30
AST-124_2024-03-02,AST-124,2024-03-02,Laptop,Sales,Floor 1,Unassigned,1,Active,Needs Attention,6.9,207,3,2,5,2,5,169,6,74.9,1,97.9,1,1,30
AST-274_2024-05-28,AST-274,2024-05-28,Laptop,Marketing,Floor 2,Maria Lopez,0,Active,Needs Attention,1.9,-1,1,1,5,1,1,48,7,66.3,1,96.3,1,1,30
AST-046_2024-04-17,AST-046,2024-04-17,Desktop,Sales,Floor 1,Kevin Wu,0,Active,Needs Attention,3.5,397,3,1,5,2,3,35,8,66.8,1,95.3,1,1,30
AST-163_2024-05-29,AST-163,2024-05-29,Printer,Sales,Floor 4,Daniel Kim,0,Active,Needs Attention,3.5,-1,2,0,0,0,5,177,8,-1.0,0,98.7,1,1,30
AST-092_2024-01-03,AST-092,2024-01-03,Desktop,HR,Floor 4,Emma Roy,0,Active,Needs Attention,6.1,-1,3,3,6,0,2,124,3,51.9,1,97.5,1,1,30
AST-153_2024-06-18,AST-153,2024-06-18,Printer,Sales,Floor 2,Unassigned,1,Active,Needs Attention,1.5,-1,4,1,3,0,4,113,7,-1.0,0,98.7,1,1,30
AST-211_2024-02-13,AST-211,2024-02-13,Desktop,Finance,Floor 4,John Smith,0,Active,Needs Attention,0.7,-1,3,1,6,2,0,167,8,55.2,1,94.9,1,1,30
AST-209_2024-05-11,AST-209,2024-05-11,Desktop,HR,Floor 2,Unassigned,1,Active,Needs Attention,6.9,-1,2,0,6,0,3,109,10,66.3,1,99.3,1,1,30
AST-273_2024-05-04,AST-273,2024-05-04,Desktop,Sales,Floor 2,Sarah Lim,0,Active,Needs Attention,5.7,-1,2,2,2,2,5,22,6,69.1,1,99.5,1,1,30
AST-044_2024-06-15,AST-044,2024-06-15,Laptop,Marketing,Floor 5,Unassigned,1,Active,Needs Attention,2.1,767,3,3,3,2,5,20,7,50.7,1,94.7,1,1,30
AST-068_2024-04-07,AST-068,2024-04-07,Printer,IT,Floor 4,Sarah Lim,0,Active,Needs Attention,5.5,-1,5,0,5,0,2,139,10,-1.0,0,95.2,1,1,30
AST-151_2024-04-30,AST-151,2024-04-30,Desktop,Marketing,Floor 5,Unassigned,1,Active,Good,5.6,-1,1,1,3,0,5,170,3,67.2,1,99.3,0,0,30
AST-035_2024-05-22,AST-035,2024-05-22,Desktop,Sales,Floor 2,Unassigned,1,Active,Excellent,3.6,-1,2,0,4,0,2,153,0,70.8,1,94.5,0,0,30
AST-161_2024-05-06,AST-161,2024-05-06,Printer,IT,Floor 2,Bob Lee,0,Active,Good,6.2,-1,1,1,5,0,3,28,2,-1.0,0,95.6,0,1,30
AST-260_2024-05-11,AST-260,2024-05-11,Printer,HR,Floor 3,Chris Tan,0,Active,Good,1.4,585,0,0,4,2,1,118,2,-1.0,0,97.3,1,1,30
AST-066_2024-01-19,AST-066,2024-01-19,Desktop,HR,Floor 1,Alice Tan,0,Active,Needs Attention,5.4,585,3,3,0,0,5,186,3,78.6,1,99.8,1,1,30
AST-275_2024-02-18,AST-275,2024-02-18,Desktop,Marketing,Floor 5,John Smith,0,Active,Needs Attention,2.7,183,2,2,6,1,1,26,2,71.1,1,98.7,1,1,30
AST-084_2024-03-06,AST-084,2024-03-06,Desktop,Finance,Floor 4,Maria Lopez,0,Active,Needs Attention,5.1,427,4,1,1,2,3,0,9,68.3,1,97.3,1,1,30
AST-270_2024-02-22,AST-270,2024-02-22,Desktop,Sales,Floor 1,Unassigned,1,Active,Fair,4.6,-1,3,0,6,0,3,77,6,68.8,1,96.6,0,1,30
AST-197_2024-04-02,AST-197,2024-04-02,Printer,Marketing,Floor 2,Ravi Kumar,0,Active,Needs Attention,3.0,-1,1,1,3,1,3,154,10,-1.0,0,94.5,1,1,30
AST-236_2024-03-25,AST-236,2024-03-25,Desktop,IT,Floor 2,John Smith,0,Active,Needs Attention,3.9,790,4,0,3,2,3,159,8,62.7,1,95.9,1,1,30
AST-071_2024-05-26,AST-071,2024-05-26,Desktop,IT,Floor 5,Ravi Kumar,0,Active,Needs Attention,6.5,-1,3,2,3,1,5,14,10,50.1,1,99.1,1,1,30
AST-226_2024-03-08,AST-226,2024-03-08,Desktop,Sales,Floor 5,Bob Lee,0,Active,Needs Attention,4.0,-1,2,2,0,2,2,77,9,75.0,1,97.4,1,1,30
AST-297_2024-02-28,AST-297,2024-02-28,Desktop,HR,Floor 1,Linda Park,0,Active,Fair,1.1,155,1,0,0,1,3,74,6,64.9,1,99.8,0,0,30
AST-278_2024-03-26,AST-278,2024-03-26,Laptop,Finance,Floor 3,Unassigned,1,Active,Good,5.8,180,0,0,4,0,2,141,3,60.3,1,97.2,0,0,30
AST-260_2024-04-14,AST-260,2024-04-14,Printer,HR,Floor 2,Chris Tan,0,Active,Needs Attention,6.7,-1,2,1,6,1,4,32,8,-1.0,0,96.3,1,1,30
AST-028_2024-01-28,AST-028,2024-01-28,Printer,Finance,Floor 1,Unassigned,1,Active,Fair,3.5,772,5,0,6,1,5,59,5,-1.0,0,98.6,0,1,30
AST-205_2024-01-18,AST-205,2024-01-18,Desktop,Marketing,Floor 3,Emma Roy,0,Active,Good,6.7,210,1,0,1,2,2,34,3,73.8,1,94.8,1,1,30
AST-107_2024-01-19,AST-107,2024-01-19,Desktop,Marketing,Floor 2,Maria Lopez,0,Active,Good,4.1,-1,5,1,6,2,4,177,3,78.0,1,99.8,1,1,30
AST-155_2024-03-03,AST-155,2024-03-03,Laptop,HR,Floor 1,Bob Lee,0,Active,Good,6.5,-1,3,0,3,0,5,186,2,80.6,1,94.1,0,0,30
AST-245_2024-01-18,AST-245,2024-01-18,Printer,Sales,Floor 5,Sarah Lim,0,Active,Needs Attention,1.9,255,3,3,2,2,5,181,7,-1.0,0,95.6,1,1,30
AST-251_2024-05-21,AST-251,2024-05-21,Laptop,Marketing,Floor 5,Tom White,0,Active,Needs Attention,0.7,-1,0,0,6,2,4,103,10,69.8,1,95.7,1,1,30
AST-140_2024-05-11,AST-140,2024-05-11,Laptop,HR,Floor 2,Tom White,0,Active,Good,5.3,159,2,0,4,1,1,170,3,59.7,1,97.0,0,0,30
AST-036_2024-06-21,AST-036,2024-06-21,Printer,Finance,Floor 4,Kevin Wu,0,Active,Fair,5.3,-1,0,0,3,0,5,117,4,-1.0,0,99.7,0,0,30
AST-120_2024-01-11,AST-120,2024-01-11,Desktop,Marketing,Floor 5,Unassigned,1,Active,Needs Attention,0.8,511,4,1,1,1,2,194,10,56.0,1,94.9,1,1,30
AST-298_2024-01-09,AST-298,2024-01-09,Laptop,Marketing,Floor 4,Bob Lee,0,Active,Needs Attention,5.7,634,2,2,4,2,0,154,6,55.1,1,98.8,1,1,30
AST-229_2024-02-17,AST-229,2024-02-17,Laptop,Sales,Floor 5,Ravi Kumar,0,Active,Needs Attention,3.3,652,5,3,5,1,0,193,4,51.1,1,96.4,1,1,30
AST-076_2024-01-02,AST-076,2024-01-02,Desktop,Finance,Floor 2,Unassigned,1,Active,Fair,1.2,765,2,1,4,0,5,11,4,81.9,1,96.8,0,0,30
AST-158_2024-02-23,AST-158,2024-02-23,Printer,Finance,Floor 2,Chris Tan,0,Active,Needs Attention,1.3,-1,3,2,1,0,1,83,1,-1.0,0,94.8,1,1,30
AST-212_2024-01-07,AST-212,2024-01-07,Desktop,Marketing,Floor 5,Sarah Lim,0,Active,Good,5.7,635,3,1,2,1,0,103,2,73.9,1,97.4,0,0,30
AST-225_2024-05-06,AST-225,2024-05-06,Printer,Finance,Floor 4,Ravi Kumar,0,Active,Needs Attention,2.3,210,2,0,6,0,2,119,7,-1.0,0,96.2,1,1,30
AST-085_2024-05-29,AST-085,2024-05-29,Laptop,IT,Floor 3,Unassigned,1,Active,Needs Attention,7.0,-1,2,2,0,1,2,171,2,84.7,1,95.1,1,1,30
AST-155_2024-03-02,AST-155,2024-03-02,Laptop,HR,Floor 3,Linda Park,0,Active,Needs Attention,4.9,687,4,4,0,2,1,161,8,73.6,1,95.9,1,1,30
AST-283_2024-05-04,AST-283,2024-05-04,Desktop,IT,Floor 5,Daniel Kim,0,Active,Fair,5.6,-1,0,0,2,2,3,52,4,54.4,1,96.2,1,1,30
AST-283_2024-03-04,AST-283,2024-03-04,Desktop,IT,Floor 5,Maria Lopez,0,Active,Needs Attention,0.7,158,1,1,1,1,1,126,7,61.7,1,99.1,1,1,30
AST-160_2024-03-13,AST-160,2024-03-13,Laptop,HR,Floor 4,Alice Tan,0,Active,Excellent,1.9,-1,1,1,2,2,3,6,0,69.7,1,98.8,1,1,30
AST-281_2024-01-13,AST-281,2024-01-13,Printer,Finance,Floor 1,Emma Roy,0,Active,Fair,1.1,-1,2,1,0,2,2,200,6,-1.0,0,98.7,1,1,30
AST-127_2024-06-06,AST-127,2024-06-06,Laptop,Sales,Floor 1,Sarah Lim,0,Active,Needs Attention,6.1,-1,5,5,5,0,1,95,0,58.2,1,99.9,1,1,30
AST-011_2024-04-08,AST-011,2024-04-08,Laptop,HR,Floor 5,Alice Tan,0,Active,Needs Attention,6.6,-1,5,3,2,2,0,70,10,77.5,1,94.8,1,1,30
AST-263_2024-04-15,AST-263,2024-04-15,Printer,Finance,Floor 1,Tom White,0,Active,Excellent,1.8,-1,3,1,5,2,0,149,1,-1.0,0,94.5,1,1,30
AST-092_2024-01-01,AST-092,2024-01-01,Desktop,HR,Floor 2,Daniel Kim,0,Active,Fair,4.9,699,1,1,3,0,4,167,4,53.6,1,96.1,0,0,30
AST-227_2024-02-26,AST-227,2024-02-26,Laptop,HR,Floor 5,Kevin Wu,0,Active,Needs Attention,4.4,159,4,3,3,0,0,153,0,72.5,1,95.9,1,1,30
AST-109_2024-03-08,AST-109,2024-03-08,Laptop,Marketing,Floor 2,Tom White,0,Active,Needs Attention,3.6,-1,5,3,5,1,4,96,1,83.2,1,97.2,1,1,30
AST-293_2024-05-16,AST-293,2024-05-16,Desktop,Sales,Floor 5,Emma Roy,0,Active,Needs Attention,5.4,709,5,3,5,2,1,106,5,77.9,1,94.0,1,1,30
AST-206_2024-02-20,AST-206,2024-02-20,Desktop,Marketing,Floor 2,Unassigned,1,Active,Needs Attention,4.7,389,4,2,4,2,3,77,3,65.2,1,97.8,1,1,30
AST-087_2024-01-29,AST-087,2024-01-29,Printer,HR,Floor 2,Bob Lee,0,Active,Fair,4.3,-1,5,1,1,2,5,52,6,-1.0,0,99.9,1,1,30
AST-016_2024-04-23,AST-016,2024-04-23,Printer,HR,Floor 1,Daniel Kim,0,Active,Needs Attention,2.0,-1,3,0,6,1,0,26,9,-1.0,0,94.3,1,1,30
AST-065_2024-04-06,AST-065,2024-04-06,Laptop,Finance,Floor 4,Emma Roy,0,Active,Needs Attention,2.1,351,3,0,3,2,4,111,8,70.9,1,96.5,1,1,30
AST-293_2024-04-28,AST-293,2024-04-28,Desktop,Sales,Floor 2,Chris Tan,0,Active,Excellent,0.7,125,0,0,4,2,5,198,0,54.4,1,99.4,1,1,30
AST-013_2024-02-28,AST-013,2024-02-28,Laptop,HR,Floor 3,Ravi Kumar,0,Active,Fair,2.4,-1,1,0,1,2,2,176,5,51.5,1,95.9,1,1,30
AST-239_2024-01-04,AST-239,2024-01-04,Printer,Marketing,Floor 1,Linda Park,0,Active,Needs Attention,5.1,588,3,3,4,1,2,79,6,-1.0,0,94.3,1,1,30
AST-091_2024-01-30,AST-091,2024-01-30,Desktop,HR,Floor 2,Unassigned,1,Active,Needs Attention,1.3,-1,5,4,5,0,1,147,10,78.0,1,98.9,1,1,30
AST-173_2024-02-16,AST-173,2024-02-16,Laptop,Sales,Floor 1,Tom White,0,Active,Needs Attention,2.8,275,4,2,6,1,1,2,7,64.0,1,99.3,1,1,30
AST-138_2024-06-27,AST-138,2024-06-27,Printer,IT,Floor 1,Linda Park,0,Active,Needs Attention,2.5,771,0,0,0,2,0,149,7,-1.0,0,94.9,1,1,30
AST-272_2024-05-05,AST-272,2024-05-05,Desktop,IT,Floor 2,Alice Tan,0,Active,Needs Attention,2.8,186,2,0,0,0,3,81,7,69.2,1,99.5,1,1,30
AST-261_2024-04-23,AST-261,2024-04-23,Desktop,Finance,Floor 3,Ravi Kumar,0,Active,Needs Attention,3.4,243,4,3,4,2,0,146,2,63.6,1,96.2,1,1,30
AST-035_2024-02-01,AST-035,2024-02-01,Desktop,Sales,Floor 3,Linda Park,0,Active,Needs Attention,2.0,-1,3,1,0,2,0,165,9,61.8,1,98.5,1,1,30
AST-070_2024-05-09,AST-070,2024-05-09,Desktop,IT,Floor 3,Ravi Kumar,0,Active,Fair,3.3,649,1,0,0,1,0,130,5,64.8,1,97.8,0,0,30
AST-176_2024-03-18,AST-176,2024-03-18,Printer,Finance,Floor 1,John Smith,0,Active,Needs Attention,6.3,500,2,1,0,2,5,102,7,-1.0,0,99.0,1,1,30
AST-239_2024-03-29,AST-239,2024-03-29,Printer,Marketing,Floor 1,Bob Lee,0,Active,Needs Attention,1.4,689,1,0,3,2,1,174,9,-1.0,0,98.7,1,1,30
AST-020_2024-05-29,AST-020,2024-05-29,Desktop,Finance,Floor 4,Maria Lopez,0,Active,Needs Attention,3.4,-1,4,3,5,0,1,126,10,74.6,1,94.9,1,1,30
AST-178_2024-02-07,AST-178,2024-02-07,Laptop,Marketing,Floor 1,Alice Tan,0,Active,Needs Attention,6.3,-1,5,2,2,1,0,78,0,54.4,1,96.0,1,1,30
AST-015_2024-05-24,AST-015,2024-05-24,Printer,HR,Floor 5,Unassigned,1,Active,Needs Attention,6.6,678,0,0,5,1,0,2,9,-1.0,0,97.6,1,1,30
AST-163_2024-01-05,AST-163,2024-01-05,Printer,Sales,Floor 5,Maria Lopez,0,Active,Excellent,1.3,-1,5,1,5,2,5,7,1,-1.0,0,95.3,1,1,30
AST-134_2024-03-09,AST-134,2024-03-09,Desktop,Finance,Floor 3,Sarah Lim,0,Active,Needs Attention,2.5,-1,5,3,5,2,3,130,6,66.6,1,95.6,1,1,30
AST-011_2024-05-13,AST-011,2024-05-13,Laptop,HR,Floor 4,Sarah Lim,0,Active,Needs Attention,6.2,590,1,0,0,0,3,128,7,81.4,1,95.7,1,1,30
AST-198_2024-06-03,AST-198,2024-06-03,Desktop,Sales,Floor 5,Linda Park,0,Active,Needs Attention,4.2,755,3,2,2,1,2,84,4,57.6,1,97.2,1,1,30
AST-065_2024-05-19,AST-065,2024-05-19,Laptop,Finance,Floor 3,Maria Lopez,0,Active,Needs Attention,0.6,167,2,2,2,1,1,167,8,55.6,1,99.8,1,1,30
AST-158_2024-03-03,AST-158,2024-03-03,Printer,Finance,Floor 5,Ravi Kumar,0,Active,Needs Attention,3.7,596,5,5,4,0,2,194,5,-1.0,0,97.2,1,1,30
AST-075_2024-04-12,AST-075,2024-04-12,Desktop,HR,Floor 5,Unassigned,1,Active,Needs Attention,1.3,-1,3,0,3,1,2,76,9,79.4,1,99.1,1,1,30
AST-104_2024-02-23,AST-104,2024-02-23,Desktop,Sales,Floor 5,John Smith,0,Active,Fair,5.2,-1,4,1,2,1,0,123,5,67.8,1,94.7,0,1,30
AST-232_2024-01-14,AST-232,2024-01-14,Printer,Finance,Floor 3,Emma Roy,0,Active,Needs Attention,4.3,-1,4,0,2,1,0,167,9,-1.0,0,97.9,1,1,30
AST-286_2024-05-08,AST-286,2024-05-08,Printer,Finance,Floor 4,John Smith,0,Active,Needs Attention,4.7,-1,2,0,2,2,1,104,9,-1.0,0,96.8,1,1,30
AST-182_2024-05-06,AST-182,2024-05-06,Desktop,IT,Floor 3,Ravi Kumar,0,Active,Needs Attention,6.3,341,4,0,2,2,0,172,7,68.7,1,96.5,1,1,30
AST-026_2024-01-26,AST-026,2024-01-26,Desktop,Marketing,Floor 5,Emma Roy,0,Active,Needs Attention,1.5,-1,1,1,5,0,4,71,10,62.4,1,95.7,1,1,30
AST-285_2024-02-13,AST-285,2024-02-13,Desktop,Finance,Floor 2,Kevin Wu,0,Active,Needs Attention,2.8,520,2,0,5,1,3,58,7,84.5,1,96.1,1,1,30
AST-172_2024-02-02,AST-172,2024-02-02,Laptop,Marketing,Floor 2,Unassigned,1,Active,Fair,6.8,-1,3,0,0,1,4,123,5,63.4,1,96.7,0,0,30
AST-048_2024-01-05,AST-048,2024-01-05,Laptop,HR,Floor 5,Unassigned,1,Active,Good,1.2,-1,2,0,3,2,2,112,3,52.9,1,99.9,1,1,30
AST-187_2024-01-01,AST-187,2024-01-01,Printer,Sales,Floor 2,Kevin Wu,0,Active,Excellent,3.5,647,1,0,6,1,3,14,1,-1.0,0,95.0,0,1,30
AST-120_2024-02-25,AST-120,2024-02-25,Desktop,Marketing,Floor 4,Maria Lopez,0,Active,Good,2.5,-1,0,0,2,1,2,174,2,81.4,1,95.7,0,0,30
AST-060_2024-04-23,AST-060,2024-04-23,Laptop,Finance,Floor 2,Emma Roy,0,Active,Needs Attention,3.9,-1,2,2,2,0,0,148,7,73.3,1,95.0,1,1,30
